timestamp,subject,condition,cond_index,idx,midi_note,frequency,direction,interval,azimuth,elevation,elevation_ls,azimuth_ls,elevation_diff
2024-10-21 11:05:55.400921,sub00,piano,3,28,78.0,739.9888454232688,24,NA,-7.14593505859375,16.534809589385986,-12.5,0.0,29.034809589385983
2024-10-21 11:05:59.819166,sub00,piano,3,29,65.0,349.22823143300394,22,NA,-6.65087890625,19.1441707611084,12.5,0.0,6.644170761108398
2024-10-21 11:06:05.299211,sub00,piano,3,30,58.0,233.0818807590449,22,NA,-6.695220947265625,16.17344903945923,12.5,0.0,3.673449039459229
2024-10-21 11:06:10.165359,sub00,piano,3,31,57.0,220.0,21,NA,-8.86529541015625,36.22395706176758,25.0,0.0,11.223957061767578
2024-10-21 11:06:14.739143,sub00,piano,3,32,82.0,932.3275230361796,23,NA,-5.30389404296875,-12.679527282714844,0.0,0.0,-12.679527282714844
2024-10-21 11:06:19.545055,sub00,piano,3,33,69.0,440.0,25,NA,-5.82421875,-32.553184509277344,-25.0,0.0,-7.553184509277344
2024-10-21 11:06:24.127368,sub00,piano,3,34,57.0,220.0,25,NA,-4.989227294921875,-35.0408935546875,-25.0,0.0,-10.0408935546875
2024-10-21 11:06:28.479850,sub00,piano,3,35,58.0,233.0818807590449,24,NA,-4.9141845703125,-17.455230712890625,-12.5,0.0,-4.955230712890625
2024-10-21 11:06:33.093940,sub00,piano,3,36,55.0,195.99771799087463,21,NA,-9.240966796875,35.60953712463379,25.0,0.0,10.609537124633787
2024-10-21 11:06:37.528729,sub00,piano,3,37,69.0,440.0,22,NA,-7.053436279296875,19.33404541015625,12.5,0.0,6.83404541015625
2024-10-21 11:06:42.259329,sub00,piano,3,38,55.0,195.99771799087463,24,NA,-4.5059814453125,-31.413612365722656,-12.5,0.0,-18.913612365722656
2024-10-21 11:06:46.816730,sub00,piano,3,39,72.0,523.2511306011972,22,NA,-7.191253662109375,17.687722206115723,12.5,0.0,5.187722206115723
2024-10-21 11:06:51.215704,sub00,piano,3,40,58.0,233.0818807590449,23,NA,-5.51336669921875,-15.851318359375,0.0,0.0,-15.851318359375
2024-10-21 11:06:55.563482,sub00,piano,3,41,60.0,261.6255653005986,24,NA,-5.97784423828125,-14.074666976928713,-12.5,0.0,-1.5746669769287127
2024-10-21 11:07:00.289768,sub00,piano,3,42,85.0,1108.7305239074883,24,NA,-7.533782958984375,12.514853239059448,-12.5,0.0,25.01485323905945
2024-10-21 11:07:04.645736,sub00,piano,3,43,70.0,466.1637615180898,23,NA,-7.690155029296875,14.850841522216797,0.0,0.0,14.850841522216797
2024-10-21 11:07:09.111411,sub00,piano,3,44,88.0,1318.5102276514797,25,NA,-6.15191650390625,-14.715892791748049,-25.0,0.0,10.284107208251951
2024-10-21 11:07:13.579686,sub00,piano,3,45,62.0,293.66476791740763,23,NA,-8.256072998046875,13.436380624771118,0.0,0.0,13.436380624771118
2024-10-21 11:07:17.991458,sub00,piano,3,46,58.0,233.0818807590449,25,NA,-7.358489990234375,-15.458234786987305,-25.0,0.0,9.541765213012695
2024-10-21 11:07:22.447026,sub00,piano,3,47,87.0,1244.5079348883237,23,NA,-8.299713134765625,14.026844024658203,0.0,0.0,14.026844024658203
2024-10-21 11:07:26.891902,sub00,piano,3,48,84.0,1046.5022612023945,24,NA,-7.91009521484375,-11.472795486450195,-12.5,0.0,1.027204513549805
2024-10-21 11:07:31.556847,sub00,piano,3,49,81.0,880.0,21,NA,-11.981475830078123,40.31522560119629,25.0,0.0,15.315225601196287
2024-10-21 11:07:36.805655,sub00,piano,3,50,74.0,587.3295358348153,21,NA,-11.0550537109375,41.47885704040527,25.0,0.0,16.478857040405273
2024-10-21 11:07:41.532794,sub00,piano,3,51,83.0,987.7666025122484,25,NA,-6.899383544921875,-34.94266891479492,-25.0,0.0,-9.942668914794922
