onset_sec,note,velocity,offset,duration,freq,interval,key
56.0,67.0,80.0,56.947916666666664,0.9479166666666644,391.9954359817492,0,g1
57.0,66.0,80.0,57.47291666666667,0.47291666666667,369.9944227116344,-1.0594630943592949,g1
57.5,67.0,80.0,57.735416666666666,0.2354166666666657,391.9954359817492,1.0594630943592949,g1
57.75,69.0,80.0,57.985416666666666,0.2354166666666657,440.0,1.1224620483093732,g1
58.0,70.0,80.0,58.47291666666667,0.47291666666667,466.1637615180898,1.059463094359295,g1
58.5,69.0,80.0,58.97291666666667,0.47291666666667,440.0,-1.059463094359295,g1
59.0,67.0,80.0,59.47291666666667,0.47291666666667,391.9954359817492,-1.1224620483093732,g1
59.5,73.0,80.0,59.97291666666667,0.47291666666667,554.3652619537442,1.4142135623730951,g1
60.0,74.0,80.0,60.47291666666667,0.47291666666667,587.3295358348153,1.059463094359295,g1
60.5,65.0,80.0,60.97291666666667,0.47291666666667,349.22823143300394,-1.681792830507429,g1
61.0,67.0,80.0,61.47291666666667,0.47291666666667,391.9954359817492,1.1224620483093732,g1
61.5,67.0,80.0,61.97291666666667,0.47291666666667,391.9954359817492,-1.0,g1
62.0,69.0,80.0,62.47291666666667,0.47291666666667,440.0,1.1224620483093732,g1
62.5,69.0,80.0,62.97291666666667,0.47291666666667,440.0,-1.0,g1
63.0,62.0,80.0,63.947916666666664,0.9479166666666644,293.66476791740763,-1.498307076876682,g1
