onset_sec,note,velocity,offset,duration,freq,interval,key
120.0,79.0,80.0,120.94791666666669,0.9479166666666714,783.9908719634984,0,g1
121.0,78.0,80.0,121.47291666666666,0.4729166666666629,739.9888454232688,-1.0594630943592949,g1
121.5,76.0,80.0,121.97291666666666,0.4729166666666629,659.2551138257397,-1.1224620483093732,g1
122.0,74.0,80.0,122.47291666666666,0.4729166666666629,587.3295358348153,-1.1224620483093732,g1
122.5,79.0,80.0,122.97291666666666,0.4729166666666629,783.9908719634984,1.3348398541700346,g1
123.0,76.0,80.0,123.47291666666666,0.4729166666666629,659.2551138257397,-1.189207115002721,g1
123.5,72.0,80.0,123.97291666666666,0.4729166666666629,523.2511306011972,-1.259921049894873,g1
124.0,71.0,80.0,124.94791666666669,0.9479166666666714,493.88330125612424,-1.0594630943592958,g1
125.0,69.0,80.0,125.47291666666666,0.4729166666666629,440.0,-1.1224620483093726,g1
125.5,72.0,80.0,125.97291666666666,0.4729166666666629,523.2511306011972,1.189207115002721,g1
126.0,76.0,80.0,126.47291666666666,0.4729166666666629,659.2551138257397,1.259921049894873,g1
126.5,79.0,80.0,126.97291666666666,0.4729166666666629,783.9908719634984,1.189207115002721,g1
127.0,67.0,80.0,127.94791666666669,0.9479166666666714,391.9954359817492,-2.0,g1
