onset_sec,note,velocity,offset,duration,freq,interval
0.0,60.0,80.0,0.7104166666666667,0.7104166666666667,261.6255653005986,0
0.75,62.0,80.0,0.9854166666666666,0.2354166666666666,293.66476791740763,1.1224620483093732
1.0,63.0,80.0,1.4729166666666664,0.4729166666666665,311.1269837220809,1.059463094359295
1.4999999999999998,63.0,80.0,1.9729166666666664,0.4729166666666666,311.1269837220809,-1.0
2.0,63.0,80.0,2.7104166666666663,0.7104166666666665,311.1269837220809,-1.0
2.7499999999999996,65.0,80.0,2.985416666666666,0.2354166666666666,349.22823143300394,1.122462048309373
2.9999999999999996,67.0,80.0,3.4729166666666664,0.4729166666666669,391.9954359817492,1.1224620483093726
3.4999999999999996,67.0,80.0,3.9729166666666664,0.4729166666666669,391.9954359817492,-1.0
4.0,66.0,80.0,4.472916666666666,0.4729166666666669,369.9944227116344,-1.059463094359295
4.5,67.0,80.0,4.972916666666666,0.4729166666666664,391.9954359817492,1.059463094359295
5.0,63.0,80.0,5.472916666666666,0.4729166666666664,311.1269837220809,-1.2599210498948727
5.5,60.0,80.0,5.972916666666666,0.4729166666666664,261.6255653005986,-1.1892071150027212
6.0,67.0,80.0,7.897916666666667,1.8979166666666671,391.9954359817492,1.4983070768766813
