onset_sec,note,velocity,offset,duration,freq,interval,key
96.0,79.0,80.0,96.94791666666669,0.9479166666666714,783.9908719634984,0,c1
97.0,87.0,80.0,97.47291666666666,0.4729166666666629,1244.5079348883237,1.5874010519681998,c1
97.5,86.0,80.0,97.97291666666666,0.4729166666666629,1174.6590716696305,-1.059463094359295,c1
98.0,84.0,80.0,98.94791666666669,0.9479166666666714,1046.5022612023945,-1.1224620483093732,c1
99.0,79.0,80.0,99.47291666666666,0.4729166666666629,783.9908719634984,-1.3348398541700346,c1
99.5,82.0,80.0,99.97291666666666,0.4729166666666629,932.3275230361796,1.189207115002721,c1
100.0,80.0,80.0,100.94791666666669,0.9479166666666714,830.6093951598904,-1.1224620483093726,c1
101.0,82.0,80.0,101.47291666666666,0.4729166666666629,932.3275230361796,1.1224620483093726,c1
101.5,79.0,80.0,101.97291666666666,0.4729166666666629,783.9908719634984,-1.189207115002721,c1
102.0,77.0,80.0,102.94791666666669,0.9479166666666714,698.4564628660079,-1.1224620483093726,c1
103.0,79.0,80.0,103.94791666666669,0.9479166666666714,783.9908719634984,1.1224620483093726,c1
