onset_sec,note,velocity,offset,duration,freq,interval,key
24.0,79.0,80.0,24.947916666666668,0.947916666666668,783.9908719634984,0,c2
25.0,80.0,80.0,25.472916666666663,0.4729166666666664,830.6093951598904,1.0594630943592955,c2
25.5,77.0,80.0,25.972916666666663,0.4729166666666664,698.4564628660079,-1.189207115002721,c2
26.0,79.0,80.0,26.947916666666668,0.947916666666668,783.9908719634984,1.1224620483093726,c2
27.0,84.0,80.0,27.472916666666663,0.4729166666666664,1046.5022612023945,1.3348398541700346,c2
27.5,86.0,80.0,27.972916666666663,0.4729166666666664,1174.6590716696305,1.1224620483093732,c2
28.0,87.0,80.0,28.947916666666668,0.947916666666668,1244.5079348883237,1.059463094359295,c2
29.0,86.0,80.0,29.472916666666663,0.4729166666666664,1174.6590716696305,-1.059463094359295,c2
29.5,83.0,80.0,29.972916666666663,0.4729166666666664,987.7666025122485,-1.189207115002721,c2
30.0,84.0,80.0,30.947916666666668,0.947916666666668,1046.5022612023945,1.0594630943592949,c2
31.0,79.0,80.0,31.947916666666668,0.947916666666668,783.9908719634984,-1.3348398541700346,c2
