onset_sec,note,velocity,offset,duration,freq,interval,key
48.5,79.0,80.0,48.735416666666666,0.2354166666666657,783.9908719634984,0,c1
48.75,78.0,80.0,48.985416666666666,0.2354166666666657,739.9888454232688,-1.059463094359295,c1
49.0,79.0,80.0,49.47291666666667,0.47291666666667,783.9908719634984,1.059463094359295,c1
49.5,67.0,80.0,49.97291666666667,0.47291666666667,391.9954359817492,-1.9999999999999998,c1
50.0,72.0,80.0,50.47291666666667,0.47291666666667,523.2511306011972,1.3348398541700344,c1
50.5,75.0,80.0,50.97291666666667,0.47291666666667,622.2539674441618,1.1892071150027212,c1
51.0,74.0,80.0,51.47291666666667,0.47291666666667,587.3295358348153,-1.059463094359295,c1
51.5,77.0,80.0,51.97291666666667,0.47291666666667,698.4564628660079,1.189207115002721,c1
52.0,75.0,80.0,52.47291666666667,0.47291666666667,622.2539674441618,-1.122462048309373,c1
52.5,72.0,80.0,52.735416666666666,0.2354166666666657,523.2511306011972,-1.1892071150027212,c1
52.75,71.0,80.0,52.985416666666666,0.2354166666666657,493.88330125612424,-1.059463094359295,c1
53.0,72.0,80.0,53.47291666666667,0.47291666666667,523.2511306011972,1.059463094359295,c1
53.5,60.0,80.0,53.97291666666667,0.47291666666667,261.6255653005986,-2.0,c1
54.0,67.0,80.0,54.47291666666667,0.47291666666667,391.9954359817492,1.4983070768766815,c1
54.5,67.0,80.0,54.97291666666667,0.47291666666667,391.9954359817492,-1.0,c1
55.0,72.0,80.0,55.94791666666666,0.9479166666666644,523.2511306011972,1.3348398541700344,c1
