onset_sec,note,velocity,offset,duration,freq,interval,key
216.0,71.0,80.0,216.71041666666667,0.7104166666666742,493.88330125612424,0,g1
216.75,79.0,80.0,216.98541666666668,0.2354166666666799,783.9908719634984,1.5874010519681998,g1
217.0,78.0,80.0,217.47291666666663,0.4729166666666629,739.9888454232688,-1.0594630943592949,g1
217.5,76.0,80.0,217.97291666666663,0.4729166666666629,659.2551138257397,-1.1224620483093732,g1
218.0,74.0,80.0,218.47291666666663,0.4729166666666629,587.3295358348153,-1.1224620483093732,g1
218.5,76.0,80.0,219.44791666666663,0.9479166666666572,659.2551138257397,1.1224620483093732,g1
219.5,72.0,80.0,219.97291666666663,0.4729166666666629,523.2511306011972,-1.259921049894873,g1
220.0,71.0,80.0,220.71041666666667,0.7104166666666742,493.88330125612424,-1.0594630943592958,g1
220.75,74.0,80.0,220.98541666666668,0.2354166666666799,587.3295358348153,1.189207115002721,g1
221.0,71.0,80.0,221.47291666666663,0.4729166666666629,493.88330125612424,-1.189207115002721,g1
221.5,69.0,80.0,221.97291666666663,0.4729166666666629,440.0,-1.1224620483093726,g1
222.0,71.0,80.0,222.47291666666663,0.4729166666666629,493.88330125612424,1.1224620483093726,g1
222.5,67.0,80.0,223.44791666666663,0.9479166666666572,391.9954359817492,-1.259921049894873,g1
223.5,67.0,80.0,223.97291666666663,0.4729166666666629,391.9954359817492,-1.0,g1
