onset_sec,note,velocity,offset,duration,freq,interval,key
56.0,64.0,80.0,56.947916666666664,0.9479166666666644,329.62755691286986,0,e
57.0,63.0,80.0,57.47291666666667,0.47291666666667,311.1269837220809,-1.0594630943592949,e
57.5,64.0,80.0,57.735416666666666,0.2354166666666657,329.62755691286986,1.0594630943592949,e
57.75,66.0,80.0,57.985416666666666,0.2354166666666657,369.9944227116344,1.1224620483093732,e
58.0,67.0,80.0,58.47291666666667,0.47291666666667,391.9954359817492,1.059463094359295,e
58.5,66.0,80.0,58.97291666666667,0.47291666666667,369.9944227116344,-1.059463094359295,e
59.0,64.0,80.0,59.47291666666667,0.47291666666667,329.62755691286986,-1.1224620483093732,e
59.5,70.0,80.0,59.97291666666667,0.47291666666667,466.1637615180898,1.4142135623730951,e
60.0,71.0,80.0,60.47291666666667,0.47291666666667,493.88330125612424,1.059463094359295,e
60.5,62.0,80.0,60.97291666666667,0.47291666666667,293.66476791740763,-1.681792830507429,e
61.0,64.0,80.0,61.47291666666667,0.47291666666667,329.62755691286986,1.1224620483093732,e
61.5,64.0,80.0,61.97291666666667,0.47291666666667,329.62755691286986,-1.0,e
62.0,66.0,80.0,62.47291666666667,0.47291666666667,369.9944227116344,1.1224620483093732,e
62.5,66.0,80.0,62.97291666666667,0.47291666666667,369.9944227116344,-1.0,e
63.0,59.0,80.0,63.947916666666664,0.9479166666666644,246.94165062806212,-1.498307076876682,e
