onset_sec,note,velocity,offset,duration,freq,interval,key
32.0,83.0,80.0,32.947916666666664,0.9479166666666644,987.7666025122485,0,h
33.0,78.0,80.0,33.947916666666664,0.9479166666666644,739.9888454232688,-1.3348398541700346,h
34.0,76.0,80.0,34.47291666666667,0.47291666666667,659.2551138257397,-1.1224620483093726,h
34.5,78.0,80.0,34.97291666666667,0.47291666666667,739.9888454232688,1.1224620483093726,h
35.0,79.0,80.0,35.947916666666664,0.9479166666666644,783.9908719634984,1.0594630943592955,h
36.0,78.0,80.0,36.47291666666667,0.47291666666667,739.9888454232688,-1.0594630943592955,h
36.5,76.0,80.0,36.97291666666667,0.47291666666667,659.2551138257397,-1.1224620483093726,h
37.0,78.0,80.0,37.947916666666664,0.9479166666666644,739.9888454232688,1.1224620483093726,h
38.0,71.0,80.0,38.947916666666664,0.9479166666666644,493.88330125612424,-1.4983070768766813,h
39.0,71.0,80.0,39.947916666666664,0.9479166666666644,493.88330125612424,-1.0,h
