onset_sec,note,velocity,offset,duration,freq,interval,key
88.0,78.0,80.0,88.94791666666667,0.9479166666666714,739.9888454232688,0,h
89.0,75.0,80.0,89.94791666666667,0.9479166666666714,622.2539674441618,-1.189207115002721,h
90.0,83.0,80.0,90.94791666666669,0.9479166666666714,987.7666025122485,1.5874010519681998,h
91.0,80.0,80.0,91.94791666666669,0.9479166666666714,830.6093951598904,-1.189207115002721,h
92.0,78.0,80.0,92.47291666666666,0.4729166666666629,739.9888454232688,-1.1224620483093732,h
92.5,71.0,80.0,92.97291666666666,0.4729166666666629,493.88330125612424,-1.4983070768766813,h
93.0,76.0,80.0,93.47291666666666,0.4729166666666629,659.2551138257397,1.3348398541700346,h
93.5,75.0,80.0,93.97291666666666,0.4729166666666629,622.2539674441618,-1.0594630943592958,h
94.0,73.0,80.0,94.47291666666666,0.4729166666666629,554.3652619537442,-1.1224620483093726,h
94.5,76.0,80.0,94.97291666666666,0.4729166666666629,659.2551138257397,1.189207115002721,h
95.0,68.0,80.0,95.94791666666669,0.9479166666666714,415.3046975799452,-1.5874010519681998,h
