onset_sec,note,velocity,offset,duration,freq,interval,key
184.0,68.0,80.0,184.94791666666663,0.9479166666666572,415.3046975799452,0,e
185.0,68.0,80.0,185.94791666666663,0.9479166666666572,415.3046975799452,-1.0,e
186.0,68.0,80.0,187.42291666666668,1.42291666666668,415.3046975799452,-1.0,e
187.5,66.0,80.0,187.73541666666668,0.2354166666666799,369.9944227116344,-1.1224620483093726,e
187.75,68.0,80.0,187.98541666666668,0.2354166666666799,415.3046975799452,1.1224620483093726,e
188.0,69.0,80.0,188.94791666666663,0.9479166666666572,440.0,1.0594630943592958,e
189.0,71.0,80.0,189.47291666666663,0.4729166666666629,493.88330125612424,1.1224620483093726,e
189.5,66.0,80.0,189.97291666666663,0.4729166666666629,369.9944227116344,-1.3348398541700337,e
190.0,68.0,80.0,190.94791666666663,0.9479166666666572,415.3046975799452,1.1224620483093726,e
191.0,76.0,80.0,191.94791666666663,0.9479166666666572,659.2551138257397,1.5874010519681998,e
