onset_sec,note,velocity,offset,duration,freq,interval,key
80.0,76.0,80.0,80.71041666666666,0.71041666666666,659.2551138257397,0,e
80.75,74.0,80.0,80.98541666666667,0.2354166666666657,587.3295358348153,-1.1224620483093732,e
81.0,72.0,80.0,81.47291666666666,0.4729166666666629,523.2511306011972,-1.1224620483093726,e
81.5,71.0,80.0,81.97291666666666,0.4729166666666629,493.88330125612424,-1.0594630943592955,e
82.0,72.0,80.0,82.71041666666666,0.71041666666666,523.2511306011972,1.0594630943592955,e
82.75,71.0,80.0,82.98541666666667,0.2354166666666657,493.88330125612424,-1.0594630943592955,e
83.0,69.0,80.0,83.47291666666666,0.4729166666666629,440.0,-1.1224620483093726,e
83.5,67.0,80.0,83.97291666666666,0.4729166666666629,391.9954359817492,-1.122462048309373,e
84.0,69.0,80.0,84.47291666666666,0.4729166666666629,440.0,1.122462048309373,e
84.5,66.0,80.0,84.97291666666666,0.4729166666666629,369.9944227116344,-1.189207115002721,e
85.0,67.0,80.0,85.47291666666666,0.4729166666666629,391.9954359817492,1.059463094359295,e
85.5,64.0,80.0,85.97291666666666,0.4729166666666629,329.62755691286986,-1.1892071150027212,e
86.0,71.0,80.0,87.89791666666666,1.89791666666666,493.88330125612424,1.4983070768766813,e
