onset_sec,note,velocity,offset,duration,freq,interval,key
136.0,76.0,80.0,136.94791666666666,0.9479166666666572,659.2551138257397,0,e
137.0,71.0,80.0,137.47291666666666,0.4729166666666629,493.88330125612424,-1.3348398541700346,e
137.5,76.0,80.0,137.97291666666666,0.4729166666666629,659.2551138257397,1.3348398541700346,e
138.0,75.0,80.0,138.47291666666666,0.4729166666666629,622.2539674441618,-1.0594630943592949,e
138.5,73.0,80.0,138.97291666666666,0.4729166666666629,554.3652619537442,-1.1224620483093732,e
139.0,71.0,80.0,139.94791666666666,0.9479166666666572,493.88330125612424,-1.1224620483093732,e
140.0,73.0,80.0,140.94791666666666,0.9479166666666572,554.3652619537442,1.1224620483093732,e
141.0,68.0,80.0,141.47291666666666,0.4729166666666629,415.3046975799452,-1.3348398541700346,e
141.5,71.0,80.0,141.97291666666666,0.4729166666666629,493.88330125612424,1.189207115002721,e
142.0,69.0,80.0,142.47291666666666,0.4729166666666629,440.0,-1.1224620483093726,e
142.5,73.0,80.0,142.97291666666666,0.4729166666666629,554.3652619537442,1.259921049894873,e
143.0,76.0,80.0,143.94791666666666,0.9479166666666572,659.2551138257397,1.189207115002721,e
