onset_sec,note,velocity,offset,duration,freq,interval,key
136.0,79.0,80.0,136.94791666666666,0.9479166666666572,783.9908719634984,0,g1
137.0,74.0,80.0,137.47291666666666,0.4729166666666629,587.3295358348153,-1.3348398541700346,g1
137.5,79.0,80.0,137.97291666666666,0.4729166666666629,783.9908719634984,1.3348398541700346,g1
138.0,78.0,80.0,138.47291666666666,0.4729166666666629,739.9888454232688,-1.0594630943592949,g1
138.5,76.0,80.0,138.97291666666666,0.4729166666666629,659.2551138257397,-1.1224620483093732,g1
139.0,74.0,80.0,139.94791666666666,0.9479166666666572,587.3295358348153,-1.1224620483093732,g1
140.0,76.0,80.0,140.94791666666666,0.9479166666666572,659.2551138257397,1.1224620483093732,g1
141.0,71.0,80.0,141.47291666666666,0.4729166666666629,493.88330125612424,-1.3348398541700346,g1
141.5,74.0,80.0,141.97291666666666,0.4729166666666629,587.3295358348153,1.189207115002721,g1
142.0,72.0,80.0,142.47291666666666,0.4729166666666629,523.2511306011972,-1.1224620483093726,g1
142.5,76.0,80.0,142.97291666666666,0.4729166666666629,659.2551138257397,1.259921049894873,g1
143.0,79.0,80.0,143.94791666666666,0.9479166666666572,783.9908719634984,1.189207115002721,g1
