onset_sec,note,velocity,offset,duration,freq,interval,key
8.0,75.0,80.0,8.472916666666666,0.4729166666666664,622.2539674441618,0,h
8.5,78.0,80.0,9.447916666666666,0.947916666666666,739.9888454232688,1.189207115002721,h
9.5,76.0,80.0,9.972916666666666,0.4729166666666664,659.2551138257397,-1.1224620483093726,h
10.0,73.0,80.0,10.472916666666666,0.4729166666666664,554.3652619537442,-1.189207115002721,h
10.5,76.0,80.0,11.447916666666666,0.947916666666666,659.2551138257397,1.189207115002721,h
11.5,75.0,80.0,11.972916666666666,0.4729166666666664,622.2539674441618,-1.0594630943592958,h
12.0,75.0,80.0,12.472916666666666,0.4729166666666664,622.2539674441618,-1.0,h
12.5,73.0,80.0,12.735416666666667,0.2354166666666675,554.3652619537442,-1.1224620483093726,h
12.75,71.0,80.0,12.985416666666667,0.2354166666666675,493.88330125612424,-1.1224620483093732,h
13.0,70.0,80.0,13.472916666666666,0.4729166666666664,466.1637615180898,-1.0594630943592949,h
13.5,71.0,80.0,13.972916666666666,0.4729166666666664,493.88330125612424,1.0594630943592949,h
14.0,73.0,80.0,14.947916666666666,0.947916666666666,554.3652619537442,1.1224620483093732,h
15.0,78.0,80.0,15.947916666666666,0.947916666666666,739.9888454232688,1.3348398541700337,h
