onset_sec,note,velocity,offset,duration,freq,interval,key
40.0,64.0,80.0,40.47291666666667,0.47291666666667,329.62755691286986,0,e
40.5,71.0,80.0,40.97291666666667,0.47291666666667,493.88330125612424,1.4983070768766813,e
41.0,68.0,80.0,41.47291666666667,0.47291666666667,415.3046975799452,-1.189207115002721,e
41.5,64.0,80.0,41.97291666666667,0.47291666666667,329.62755691286986,-1.259921049894873,e
42.0,73.0,80.0,42.47291666666667,0.47291666666667,554.3652619537442,1.6817928305074292,e
42.5,69.0,80.0,42.97291666666667,0.47291666666667,440.0,-1.259921049894873,e
43.0,71.0,80.0,43.947916666666664,0.9479166666666644,493.88330125612424,1.1224620483093726,e
44.0,71.0,80.0,44.235416666666666,0.2354166666666657,493.88330125612424,-1.0,e
44.25,69.0,80.0,44.485416666666666,0.2354166666666657,440.0,-1.1224620483093726,e
44.5,68.0,80.0,44.735416666666666,0.2354166666666657,415.3046975799452,-1.0594630943592958,e
44.75,69.0,80.0,44.985416666666666,0.2354166666666657,440.0,1.0594630943592958,e
45.0,71.0,80.0,45.235416666666666,0.2354166666666657,493.88330125612424,1.1224620483093726,e
45.25,73.0,80.0,45.485416666666666,0.2354166666666657,554.3652619537442,1.1224620483093732,e
45.5,75.0,80.0,45.735416666666666,0.2354166666666657,622.2539674441618,1.1224620483093732,e
45.75,71.0,80.0,45.985416666666666,0.2354166666666657,493.88330125612424,-1.2599210498948739,e
46.0,76.0,80.0,46.235416666666666,0.2354166666666657,659.2551138257397,1.3348398541700346,e
46.25,78.0,80.0,46.485416666666666,0.2354166666666657,739.9888454232688,1.1224620483093732,e
46.5,80.0,80.0,46.735416666666666,0.2354166666666657,830.6093951598904,1.1224620483093726,e
46.75,80.0,80.0,46.985416666666666,0.2354166666666657,830.6093951598904,-1.0,e
47.0,76.0,80.0,47.947916666666664,0.9479166666666644,659.2551138257397,-1.259921049894873,e
