onset_sec,note,velocity,offset,duration,freq,interval,key
48.5,78.0,80.0,48.735416666666666,0.2354166666666657,739.9888454232688,0,h
48.75,77.0,80.0,48.985416666666666,0.2354166666666657,698.4564628660079,-1.059463094359295,h
49.0,78.0,80.0,49.47291666666667,0.47291666666667,739.9888454232688,1.059463094359295,h
49.5,66.0,80.0,49.97291666666667,0.47291666666667,369.9944227116344,-1.9999999999999998,h
50.0,71.0,80.0,50.47291666666667,0.47291666666667,493.88330125612424,1.3348398541700344,h
50.5,74.0,80.0,50.97291666666667,0.47291666666667,587.3295358348153,1.1892071150027212,h
51.0,73.0,80.0,51.47291666666667,0.47291666666667,554.3652619537442,-1.059463094359295,h
51.5,76.0,80.0,51.97291666666667,0.47291666666667,659.2551138257397,1.189207115002721,h
52.0,74.0,80.0,52.47291666666667,0.47291666666667,587.3295358348153,-1.122462048309373,h
52.5,71.0,80.0,52.735416666666666,0.2354166666666657,493.88330125612424,-1.1892071150027212,h
52.75,70.0,80.0,52.985416666666666,0.2354166666666657,466.1637615180898,-1.0594630943592949,h
53.0,71.0,80.0,53.47291666666667,0.47291666666667,493.88330125612424,1.0594630943592949,h
53.5,59.0,80.0,53.97291666666667,0.47291666666667,246.94165062806212,-2.0,h
54.0,66.0,80.0,54.47291666666667,0.47291666666667,369.9944227116344,1.4983070768766815,h
54.5,66.0,80.0,54.97291666666667,0.47291666666667,369.9944227116344,-1.0,h
55.0,71.0,80.0,55.947916666666664,0.9479166666666644,493.88330125612424,1.3348398541700344,h
