onset_sec,note,velocity,offset,duration,freq,interval,key
136.0,69.0,80.0,136.94791666666666,0.9479166666666572,440.0,0,a
137.0,64.0,80.0,137.47291666666666,0.4729166666666629,329.62755691286986,-1.3348398541700346,a
137.5,69.0,80.0,137.97291666666666,0.4729166666666629,440.0,1.3348398541700346,a
138.0,68.0,80.0,138.47291666666666,0.4729166666666629,415.3046975799452,-1.0594630943592949,a
138.5,66.0,80.0,138.97291666666666,0.4729166666666629,369.9944227116344,-1.1224620483093732,a
139.0,64.0,80.0,139.94791666666666,0.9479166666666572,329.62755691286986,-1.1224620483093732,a
140.0,66.0,80.0,140.94791666666666,0.9479166666666572,369.9944227116344,1.1224620483093732,a
141.0,61.0,80.0,141.47291666666666,0.4729166666666629,277.1826309768721,-1.3348398541700346,a
141.5,64.0,80.0,141.97291666666666,0.4729166666666629,329.62755691286986,1.189207115002721,a
142.0,62.0,80.0,142.47291666666666,0.4729166666666629,293.66476791740763,-1.1224620483093726,a
142.5,66.0,80.0,142.97291666666666,0.4729166666666629,369.9944227116344,1.259921049894873,a
143.0,69.0,80.0,143.94791666666666,0.9479166666666572,440.0,1.189207115002721,a
