onset_sec,note,velocity,offset,duration,freq,interval,key
128.0,79.0,80.0,128.94791666666666,0.9479166666666572,783.9908719634984,0,g
129.0,74.0,80.0,129.94791666666666,0.9479166666666572,587.3295358348153,-1.3348398541700346,g
130.0,79.0,80.0,130.94791666666666,0.9479166666666572,783.9908719634984,1.3348398541700346,g
131.0,74.0,80.0,131.94791666666666,0.9479166666666572,587.3295358348153,-1.3348398541700346,g
132.0,76.0,80.0,132.47291666666666,0.4729166666666629,659.2551138257397,1.1224620483093732,g
132.5,74.0,80.0,132.97291666666666,0.4729166666666629,587.3295358348153,-1.1224620483093732,g
133.0,76.0,80.0,133.47291666666666,0.4729166666666629,659.2551138257397,1.1224620483093732,g
133.5,78.0,80.0,133.97291666666666,0.4729166666666629,739.9888454232688,1.1224620483093732,g
134.0,79.0,80.0,134.94791666666666,0.9479166666666572,783.9908719634984,1.0594630943592949,g
135.0,67.0,80.0,135.94791666666666,0.9479166666666572,391.9954359817492,-2.0,g
