onset_sec,note,velocity,offset,duration,freq,interval,key
56.0,57.0,80.0,56.947916666666664,0.9479166666666644,220.0,0,a
57.0,56.0,80.0,57.47291666666667,0.47291666666667,207.65234878997256,-1.0594630943592949,a
57.5,57.0,80.0,57.735416666666666,0.2354166666666657,220.0,1.0594630943592949,a
57.75,59.0,80.0,57.985416666666666,0.2354166666666657,246.94165062806212,1.1224620483093732,a
58.0,60.0,80.0,58.47291666666667,0.47291666666667,261.6255653005986,1.059463094359295,a
58.5,59.0,80.0,58.97291666666667,0.47291666666667,246.94165062806212,-1.059463094359295,a
59.0,57.0,80.0,59.47291666666667,0.47291666666667,220.0,-1.1224620483093732,a
59.5,63.0,80.0,59.97291666666667,0.47291666666667,311.1269837220809,1.4142135623730951,a
60.0,64.0,80.0,60.47291666666667,0.47291666666667,329.62755691286986,1.059463094359295,a
60.5,55.0,80.0,60.97291666666667,0.47291666666667,195.99771799087466,-1.681792830507429,a
61.0,57.0,80.0,61.47291666666667,0.47291666666667,220.0,1.1224620483093732,a
61.5,57.0,80.0,61.97291666666667,0.47291666666667,220.0,-1.0,a
62.0,59.0,80.0,62.47291666666667,0.47291666666667,246.94165062806212,1.1224620483093732,a
62.5,59.0,80.0,62.97291666666667,0.47291666666667,246.94165062806212,-1.0,a
63.0,52.0,80.0,63.947916666666664,0.9479166666666644,164.813778456435,-1.498307076876682,a
